elapsed,responseMessage,bytes,URL
7894,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8905,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7798,Service Unavailable.,1636,http://ec2.insiderpages.com/store_finder/find/citgo
7604,Service Unavailable.,80,http://ec2.insiderpages.com/
7432,Service Unavailable.,1591,http://ec2.insiderpages.com/store_finder/find/anthropologie
9813,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8099,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/cold_stone_creamery/Boston/MA
6308,Service Unavailable.,1821,http://ec2.insiderpages.com/b/15243653050/exxon-fullerton
8861,Service Unavailable.,1961,http://ec2.insiderpages.com/b/3710140504/restoration-hardware-san-diego
9863,Service Unavailable.,1579,http://ec2.insiderpages.com/store_finder/find/winn_dixie
10002,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5235,Service Unavailable.,80,http://ec2.insiderpages.com/
2681,Not Found,2301,http://ec2.insiderpages.com/${IP_STORE_g1}
3904,Not Found,2290,http://ec2.insiderpages.com/${IP_STORE_g1}
5067,Not Found,2352,http://ec2.insiderpages.com/${IP_STORE_g1}
5246,Not Found,2338,http://ec2.insiderpages.com/${IP_STORE_g1}
5250,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
5394,Not Found,2289,http://ec2.insiderpages.com/${IP_STORE_g1}
5443,Not Found,2314,http://ec2.insiderpages.com/${IP_STORE_g1}
5470,Not Found,2280,http://ec2.insiderpages.com/${IP_STORE_g1}
6347,Not Found,2335,http://ec2.insiderpages.com/${IP_STORE_g1}
10723,OK,95844,http://ec2.insiderpages.com/store_finder
2116,OK,95777,http://ec2.insiderpages.com/store_finder
11296,OK,95607,http://ec2.insiderpages.com/store_finder
9271,OK,95776,http://ec2.insiderpages.com/store_finder
1492,Internal Server Error,26312,http://ec2.insiderpages.com/b/3714163841/better-business-bureau-chicago-1
5140,OK,95787,http://ec2.insiderpages.com/store_finder
11790,OK,95772,http://ec2.insiderpages.com/store_finder
10291,OK,95759,http://ec2.insiderpages.com/store_finder
20059,OK,84714,http://ec2.insiderpages.com/store_finder
12433,OK,95886,http://ec2.insiderpages.com/store_finder
10159,Service Unavailable.,1377,http://ec2.insiderpages.com/store_finder/find/tony_romas
10255,Service Unavailable.,80,http://ec2.insiderpages.com/
10729,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/u_haul/Atlanta/GA
10869,Service Unavailable.,80,http://ec2.insiderpages.com/
11075,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/kaiser_permanente/Atlanta/GA
7955,Service Unavailable.,1935,http://ec2.insiderpages.com/b/3711126085/suburban-propane-pico-rivera
9421,Service Unavailable.,1706,http://ec2.insiderpages.com/store_finder/find/abercrombie_and_fitch
11721,Service Unavailable.,1811,http://ec2.insiderpages.com/b/15240369788/bimi-princeton
7167,Service Unavailable.,1612,http://ec2.insiderpages.com/store_finder/find/frys_electronics
7083,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/state_farm_insurance/NewYork/NY
8004,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/clarks/Dallas/TX
8265,Service Unavailable.,1837,http://ec2.insiderpages.com/b/15244096127/aldi-philadelphia-2
7830,Service Unavailable.,1895,http://ec2.insiderpages.com/b/15248217352/super-shuttle-san-diego
7738,Service Unavailable.,1932,http://ec2.insiderpages.com/b/15257930183/farmers-insurance-shoreline
8333,Service Unavailable.,1941,http://ec2.insiderpages.com/b/15240031568/candlewood-suites-fairfax-1
7092,Service Unavailable.,1598,http://ec2.insiderpages.com/store_finder/find/macys
8819,Service Unavailable.,1640,http://ec2.insiderpages.com/store_finder/find/rallys_hamburgers
7644,Service Unavailable.,1857,http://ec2.insiderpages.com/b/15240007044/haagen-dazs-denver
9618,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9300,Service Unavailable.,1894,http://ec2.insiderpages.com/b/15247641918/daisy-issaquah-1
8109,Service Unavailable.,1630,http://ec2.insiderpages.com/store_finder/find/aamco
9479,Service Unavailable.,1647,http://ec2.insiderpages.com/store_finder/find/big_boy_restaurant
7527,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/hilton_garden_inn/SanFrancisco/CA
9782,Service Unavailable.,1649,http://ec2.insiderpages.com/store_finder/find/postnet
9160,Service Unavailable.,1596,http://ec2.insiderpages.com/store_finder/find/greyhound
7560,Service Unavailable.,1886,http://ec2.insiderpages.com/b/3722390445/montessori-katy
9083,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/mobil/Dallas/TX
3057,OK,95769,http://ec2.insiderpages.com/store_finder
6014,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
8411,OK,1531,http://ec2.insiderpages.com/store_finder
1124,OK,95790,http://ec2.insiderpages.com/store_finder
8882,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
13631,OK,95830,http://ec2.insiderpages.com/store_finder
20025,OK,95838,http://ec2.insiderpages.com/store_finder
14581,OK,95786,http://ec2.insiderpages.com/store_finder
19294,OK,95754,http://ec2.insiderpages.com/store_finder
10755,OK,95799,http://ec2.insiderpages.com/store_finder
8567,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5251,Service Unavailable.,1945,http://ec2.insiderpages.com/b/15243390219/thrifty-car-rental-santa-ana
8061,Service Unavailable.,1938,http://ec2.insiderpages.com/b/15252013219/fort-bend-independent-school-sugar-land
5397,Service Unavailable.,2007,http://ec2.insiderpages.com/b/15257652105/paris-mode-french-personal-shopper-mountain-view
6409,Service Unavailable.,80,http://ec2.insiderpages.com/
5201,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6043,Service Unavailable.,80,http://ec2.insiderpages.com/
5589,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/zumiez/LosAngeles/CA
6251,Service Unavailable.,80,http://ec2.insiderpages.com/
6033,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/papa_johns/NewYork/NY
6973,Service Unavailable.,80,http://ec2.insiderpages.com/
6910,Service Unavailable.,1635,http://ec2.insiderpages.com/store_finder/find/after_hours_formalwear
6974,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6766,Service Unavailable.,1607,http://ec2.insiderpages.com/store_finder/find/nordstrom
7648,Service Unavailable.,1903,http://ec2.insiderpages.com/b/15247900582/bsa-advertising-philadelphia
6709,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7865,Service Unavailable.,80,http://ec2.insiderpages.com/
6211,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8421,Service Unavailable.,1690,http://ec2.insiderpages.com/store_finder/find/primerica_financial_services
7165,Service Unavailable.,1626,http://ec2.insiderpages.com/store_finder/find/the_finish_line
6723,Service Unavailable.,1642,http://ec2.insiderpages.com/store_finder/find/guitar_center
5578,Service Unavailable.,80,http://ec2.insiderpages.com/
7639,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/isuzu/SanDiego/CA
6556,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/pac_sun/LasVegas/NV
8969,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/staples/Washington/DC
8610,Service Unavailable.,80,http://ec2.insiderpages.com/
6874,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/giant_food/Atlanta/GA
5748,Service Unavailable.,80,http://ec2.insiderpages.com/
6375,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7607,Service Unavailable.,1970,http://ec2.insiderpages.com/b/15244308751/bath--body-works-springfield-7
8486,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7292,Service Unavailable.,80,http://ec2.insiderpages.com/
5564,Service Unavailable.,80,http://ec2.insiderpages.com/
9245,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11736,OK,95581,http://ec2.insiderpages.com/store_finder
5795,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
6427,Not Found,2287,http://ec2.insiderpages.com/${IP_STORE_g1}
7132,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
7362,Not Found,2341,http://ec2.insiderpages.com/${IP_STORE_g1}
7468,Not Found,2329,http://ec2.insiderpages.com/${IP_STORE_g1}
8955,Not Found,2287,http://ec2.insiderpages.com/${IP_STORE_g1}
9237,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
13464,Not Found,2293,http://ec2.insiderpages.com/${IP_STORE_g1}
5599,Service Unavailable.,80,http://ec2.insiderpages.com/
6085,Service Unavailable.,1594,http://ec2.insiderpages.com/store_finder/find/cvs
7880,Service Unavailable.,1639,http://ec2.insiderpages.com/store_finder/find/state_farm_insurance
7728,Service Unavailable.,80,http://ec2.insiderpages.com/
6855,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6243,Service Unavailable.,1917,http://ec2.insiderpages.com/b/15243723915/chuck-e-cheeses-escondido-1
6034,Service Unavailable.,1639,http://ec2.insiderpages.com/store_finder/find/kelly_services
5655,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/crowne_plaza/Denver/CO
6567,Service Unavailable.,80,http://ec2.insiderpages.com/
5602,Service Unavailable.,1665,http://ec2.insiderpages.com/store_finder/find/outback_steakhouse
7565,Service Unavailable.,80,http://ec2.insiderpages.com/
7017,Service Unavailable.,1598,http://ec2.insiderpages.com/store_finder/find/citibank
6009,Service Unavailable.,1856,http://ec2.insiderpages.com/b/3722070630/comfort-inn-conroe
8535,Service Unavailable.,1827,http://ec2.insiderpages.com/b/15257860430/pep-boys-dedham
7364,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/kragen_auto_parts/Seattle/WA
7582,Service Unavailable.,80,http://ec2.insiderpages.com/
7838,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8990,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/structure/Atlanta/GA
7251,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5898,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/public_storage/Seattle/WA
7042,Service Unavailable.,1873,http://ec2.insiderpages.com/b/15250445921/sullys-las-vegas
7546,Service Unavailable.,1943,http://ec2.insiderpages.com/b/15248917603/washington-mutual-las-vegas-1
7072,Service Unavailable.,1820,http://ec2.insiderpages.com/b/15246125208/cato-burlington
6137,Not Found,2077,http://ec2.insiderpages.com/${IP_STORE_g1}
8295,Not Found,2290,http://ec2.insiderpages.com/${IP_STORE_g1}
9284,OK,1572,http://ec2.insiderpages.com/
9171,Not Found,2317,http://ec2.insiderpages.com/${IP_STORE_g1}
8276,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/farm_bureau_insurance/Houston/TX
9347,Service Unavailable.,1851,http://ec2.insiderpages.com/b/15243535483/sprint-los-angeles-16
7123,Service Unavailable.,1983,http://ec2.insiderpages.com/b/15247358029/chrystal-lemos--pat--company-santa-rosa
8627,Service Unavailable.,1638,http://ec2.insiderpages.com/store_finder/find/weis_markets
8067,Service Unavailable.,1626,http://ec2.insiderpages.com/store_finder/find/friedmans_jewelers
6086,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6804,Service Unavailable.,1831,http://ec2.insiderpages.com/b/15237877273/ulta-fredericksburg
12038,Service Unavailable.,1631,http://ec2.insiderpages.com/store_finder/find/jk_harris_and_company
7792,Service Unavailable.,80,http://ec2.insiderpages.com/
7070,Service Unavailable.,1588,http://ec2.insiderpages.com/store_finder/find/mastercuts
9398,Service Unavailable.,80,http://ec2.insiderpages.com/
8203,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9096,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/wells_fargo/Seattle/WA
6466,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/steve_madden/Boston/MA
7841,Service Unavailable.,1614,http://ec2.insiderpages.com/store_finder/find/texas_roadhouse
9725,Service Unavailable.,1915,http://ec2.insiderpages.com/b/7245415094/david-s-bridal-maple-shade
8311,Service Unavailable.,80,http://ec2.insiderpages.com/
6525,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8924,Service Unavailable.,1663,http://ec2.insiderpages.com/store_finder/find/joann_fabrics
9876,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/curves/NewYork/NY
6284,Service Unavailable.,80,http://ec2.insiderpages.com/
8537,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/sephora/LasVegas/NV
7669,Service Unavailable.,80,http://ec2.insiderpages.com/
10387,Service Unavailable.,1633,http://ec2.insiderpages.com/store_finder/find/commerce_bank
8441,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/american_express_financial_advisors/Washington/DC
10290,Service Unavailable.,1897,http://ec2.insiderpages.com/b/15253911124/fresa-national-city
9678,Service Unavailable.,1873,http://ec2.insiderpages.com/b/3727695094/hollister-newport-beach
6295,Service Unavailable.,1660,http://ec2.insiderpages.com/store_finder/find/shoneys_restaurants
5458,Not Found,2304,http://ec2.insiderpages.com/${IP_STORE_g1}
6538,Not Found,2301,http://ec2.insiderpages.com/${IP_STORE_g1}
6448,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
9591,Service Unavailable.,1968,http://ec2.insiderpages.com/b/3722001584/whataburger-restaurants-katy
9925,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7047,Not Found,2305,http://ec2.insiderpages.com/${IP_STORE_g1}
21136,OK,95760,http://ec2.insiderpages.com/store_finder
8142,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/remax/Washington/DC
7972,Service Unavailable.,1930,http://ec2.insiderpages.com/b/15254869836/kelly-services-oakbrook-terrace
6372,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6310,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7028,Service Unavailable.,1901,http://ec2.insiderpages.com/b/15249350268/rack-room-shoes-rowlett
7284,Service Unavailable.,80,http://ec2.insiderpages.com/
5943,Service Unavailable.,1916,http://ec2.insiderpages.com/b/3723290208/the-athletes-foot-auburn
5784,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5996,Service Unavailable.,80,http://ec2.insiderpages.com/
8460,Service Unavailable.,1901,http://ec2.insiderpages.com/b/3721807851/hollywood-video-dallas-2
6756,Service Unavailable.,1408,http://ec2.insiderpages.com/store_finder/find/nine_west
6119,Service Unavailable.,1669,http://ec2.insiderpages.com/store_finder/find/candlewood_suites
8626,Service Unavailable.,1647,http://ec2.insiderpages.com/store_finder/find/t_g_i_fridays
6249,Service Unavailable.,80,http://ec2.insiderpages.com/
6793,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7305,Service Unavailable.,80,http://ec2.insiderpages.com/
9408,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/hertz_rent_a_car/Seattle/WA
7967,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7203,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7877,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/village_inn/Atlanta/GA
5621,Service Unavailable.,1796,http://ec2.insiderpages.com/b/3718210867/flava-newark
7205,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/officemax/LasVegas/NV
7362,Service Unavailable.,80,http://ec2.insiderpages.com/
7755,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5893,Service Unavailable.,1881,http://ec2.insiderpages.com/b/3718033121/ann-taylor-cherry-hill
9176,Service Unavailable.,1624,http://ec2.insiderpages.com/store_finder/find/vitamin_world
8240,Service Unavailable.,1590,http://ec2.insiderpages.com/store_finder/find/hardees
10288,Service Unavailable.,1628,http://ec2.insiderpages.com/store_finder/find/holiday_inn
10937,Service Unavailable.,80,http://ec2.insiderpages.com/
5786,Internal Server Error,26173,http://ec2.insiderpages.com/b/15257549126/supercuts-brookline
5403,Not Found,2332,http://ec2.insiderpages.com/${IP_STORE_g1}
6970,Not Found,2324,http://ec2.insiderpages.com/${IP_STORE_g1}
7231,Not Found,2290,http://ec2.insiderpages.com/${IP_STORE_g1}
9635,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
11030,Not Found,2305,http://ec2.insiderpages.com/${IP_STORE_g1}
11541,Not Found,2283,http://ec2.insiderpages.com/${IP_STORE_g1}
11787,Not Found,2287,http://ec2.insiderpages.com/${IP_STORE_g1}
14414,OK,95819,http://ec2.insiderpages.com/store_finder
10240,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10439,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10500,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/tj_maxx/LasVegas/NV
12370,Service Unavailable.,1638,http://ec2.insiderpages.com/store_finder/find/outback_steakhouse
